fs_sim,nr_sim,rc_sim,rl_sim
0.3090925407048065,0.6,13.0,29.0
0.2853417154136719,1.0,2.0,16.0
0.1659473044682354,0.6,14.0,27.0
0.10014204545454547,0.8,5.0,17.0
0.38420539411416743,0.8,3.0,24.0
0.38283547388696115,1.0,4.0,22.0
0.09254825564105423,0.8,9.0,22.0
0.33483592300556586,0.6,12.0,29.0
0.2807238104118932,0.4,18.0,37.0
0.23026758575770734,0.6,15.0,33.0
0.17726048752834467,0.4,18.0,37.0
0.17608605942376954,0.8,9.0,22.0
0.11372795828857862,0.8,5.0,17.0
0.11478446696358102,0.6,12.0,25.0
0.09165219643313499,0.6,12.0,25.0
0.1213706942314498,0.6,12.0,22.0
0.13624526071896648,0.8,3.0,17.0
0.3244161967965671,1.0,4.0,22.0
0.18464412221943993,0.8,5.0,23.0
0.18971748182031434,0.8,11.0,22.0
0.2817943753588392,0.8,3.0,15.0
0.125372967792801,0.8,9.0,22.0
0.12786023500309218,0.6,14.0,31.0
0.29798592824226466,0.8,5.0,20.0
0.46198164794308894,0.6,12.0,28.0
0.1080972441793619,1.0,0.0,9.0
0.11086520573933545,1.0,8.0,16.0
0.18255589665244626,1.0,6.0,22.0
0.11973733938019654,0.8,5.0,18.0
0.9840242346938775,0.4,20.0,40.0
0.6839258094970271,0.4,22.0,43.0
1.0215242346938775,0.4,20.0,40.0
0.13723820266540782,0.4,18.0,36.0
0.22230878110737962,1.0,2.0,17.0
0.670815732669586,0.4,16.0,29.0
0.08964932645720158,1.0,6.0,16.0
0.16077055822328928,1.0,2.0,22.0
0.11858012291743042,0.8,13.0,18.0
0.26828910253528726,0.4,12.0,29.0
0.31013680013890377,1.0,6.0,19.0
0.14226851898811216,0.8,13.0,21.0
0.11276099869930017,1.0,4.0,17.0
0.44225594201095075,0.6,13.0,29.0
0.08602594778787426,0.4,15.0,31.0
0.0627024988827648,1.0,2.0,2.0
0.1301579025770892,0.8,5.0,20.0
0.4504756024750326,0.6,13.0,28.0
0.44225594201095075,0.6,14.0,29.0
0.11103258348794065,1.0,4.0,9.0
0.10685792094118507,1.0,4.0,9.0
0.4963948557129858,0.4,15.0,33.0
0.6219030225726654,0.4,16.0,32.0
0.39080994897959187,0.4,15.0,33.0
0.38873386642192287,0.6,12.0,23.0
0.43527803408597476,0.6,13.0,28.0
0.0788656574261975,1.0,2.0,2.0
0.11062337168910119,1.0,8.0,15.0
0.3830681440423195,0.6,13.0,29.0
0.09328554791481813,1.0,6.0,13.0
0.3804177921168467,0.6,13.0,28.0
0.3711005058803182,0.6,13.0,27.0
0.11468902870136816,0.8,8.0,21.0
0.2734640125982055,0.6,13.0,26.0
0.19074192176870752,0.8,5.0,27.0
0.14857857730424223,0.8,13.0,21.0
0.1124858018024728,1.0,2.0,9.0
0.29457618274582564,0.6,11.0,23.0
0.29046362863327146,0.6,13.0,28.0
0.3688999253016123,0.4,15.0,34.0
0.36576765574650916,0.8,3.0,22.0
0.30441897153598285,0.6,13.0,29.0
0.27013974102299143,0.8,3.0,17.0
0.6115810528756958,0.4,16.0,34.0
0.2521580375107789,0.8,10.0,24.0
0.2830010046053819,1.0,2.0,16.0
0.4678408491139402,0.6,13.0,26.0
0.12026553803339518,1.0,2.0,22.0
0.25877381144331324,0.8,11.0,24.0
0.11472211455253478,0.8,7.0,23.0
0.10648712894248608,0.8,9.0,18.0
0.1790711365046913,1.0,4.0,8.0
0.4615089441739999,0.6,13.0,30.0
0.3102156924775187,1.0,8.0,22.0
0.4153103618615076,0.8,5.0,24.0
0.2590821050642479,1.0,8.0,20.0
0.1983381714754867,1.0,10.0,13.0
0.1514649461563281,0.6,12.0,36.0
0.3326655390417036,0.6,11.0,23.0
0.20240347198201314,0.8,3.0,26.0
0.16996173469387754,1.0,4.0,12.0
0.2468339507295123,0.8,5.0,26.0
0.3735437333011199,1.0,8.0,19.0
0.36274045091009377,1.0,8.0,20.0
0.2552421085256532,0.8,9.0,18.0
0.07688972481648026,0.4,14.0,30.0
0.09661336125359232,1.0,0.0,6.0
0.1075749593315587,1.0,0.0,4.0
0.10792129351740698,1.0,0.0,4.0
0.5144172112825063,0.4,15.0,34.0
0.1207930035732705,1.0,4.0,13.0
0.44349568531116146,0.6,13.0,27.0
0.20834004426617891,0.8,5.0,16.0
0.3325400658284422,1.0,0.0,16.0
0.1651281016003524,0.8,5.0,24.0
0.2530849335411398,1.0,0.0,19.0
